function,metric
gpsw_keygen_avg,8123
gpsw_dec_seq_avg,13871
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8190
gpsw_dec_seq_avg,16258
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8138
gpsw_dec_seq_avg,15884
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8156
gpsw_dec_seq_avg,54571
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8212
gpsw_dec_seq_avg,30979
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,8181
gpsw_dec_seq_avg,50000
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8156
gpsw_dec_seq_avg,29102
gpsw_dec_sim_avg,9247
gpsw_dec_sim_avg,11483
gpsw_dec_sim_avg,18880
gpsw_dec_sim_avg,11483
gpsw_dec_sim_avg,22133
gpsw_dec_sim_avg,23524
gpsw_dec_sim_avg,24522
gpsw_dec_sim_avg,18810
gpsw_dec_sim_avg,25589
gpsw_dec_sim_avg,11888
gpsw_dec_sim_avg,21153
gpsw_dec_sim_avg,10164
gpsw_dec_sim_avg,10166
gpsw_dec_sim_avg,16394
gpsw_dec_sim_avg,15647
gpsw_dec_sim_avg,23390
gpsw_dec_sim_avg,9250
gpsw_dec_sim_avg,16334
gpsw_dec_sim_avg,9244
gpsw_dec_sim_avg,9246
gpsw_dec_sim_avg,19506
gpsw_dec_sim_avg,19004
gpsw_dec_sim_avg,18877
gpsw_dec_sim_avg,22937
gpsw_dec_sim_avg,25519
gpsw_dec_sim_avg,23938
gpsw_dec_sim_avg,11489
gpsw_dec_sim_avg,10163
gpsw_dec_sim_avg,12767
gpsw_dec_sim_avg,15393
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5033
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_setup_worst,5032
gpsw_enc_worst,6325
gpsw_keygen_worst,8361
gpsw_dec_seq_worst,54062
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
gpsw_dec_sim_worst,26776
